,T_obs,p_true,p_perm,q_perm_BH,q_perm_Lee
s__unknown_1384;,2.5246430182968047,0.011937048277538252,0.012987012987012988,0.4089398973119904,1.0
s__unknown_1385;,1.910563951899437,0.05671930526472214,0.061938061938061936,0.5658132716956247,1.0
s__unknown_1387;,-1.0380356144239324,0.29983145238079156,0.37462537462537465,0.8593804898505061,1.0
s__unknown_1389;,-2.0725200260581897,0.03880678958513525,0.04395604395604396,0.5313971742543172,1.0
s__unknown_138;,0.43068946145641046,0.6669079925849708,0.6823176823176823,0.9563748880519066,1.0
s__unknown_1390;,0.3502548917362604,0.7263173379490326,0.7152847152847153,0.9605201219932098,1.0
s__unknown_1391;,0.008688912730920947,0.9930713304310268,0.991008991008991,0.9961590006133436,1.0
s__unknown_1398;,0.7894619469794268,0.43027314565154373,0.4695304695304695,0.899235406949292,1.0
s__unknown_139;,-0.6636503230673431,0.5072665127127518,0.47352647352647353,0.899235406949292,1.0
s__unknown_13;,1.3667392297739187,0.17241463629471138,0.17182817182817184,0.6965728881896547,1.0
s__unknown_1400;,0.46228430639148377,0.6441091156632825,0.6273726273726273,0.9498590298590299,1.0
s__unknown_1401;,1.0838470441928731,0.27903436714677377,0.28471528471528473,0.8013696045505191,1.0
s__unknown_140;,1.0593000599388023,0.29005233694600174,0.26373626373626374,0.8013696045505191,1.0
s__unknown_1410;,-0.43427583893126026,0.6643039661015795,0.6523476523476524,0.9518089668951738,1.0
s__unknown_1414;,-0.34217755220814944,0.7323829177235981,0.7422577422577422,0.9605201219932098,1.0
s__unknown_141;,0.7289391000741571,0.46643208476478826,0.46153846153846156,0.899235406949292,1.0
s__unknown_1422;,0.5577932463808339,0.5772731722985203,0.5734265734265734,0.9320763270343103,1.0
s__unknown_1425;,0.46711140975518356,0.6406545922680613,0.6683316683316683,0.9531608288084972,1.0
s__unknown_142;,2.578232571229278,0.010259321377266099,0.012987012987012988,0.4089398973119904,1.0
s__unknown_1435;,0.9869662051686,0.32420911480903813,0.3386613386613387,0.8378156852124535,1.0
s__unknown_1436;,-1.5834843044081668,0.1140395145926171,0.1048951048951049,0.6397656397656397,1.0
s__unknown_1439;,-0.5114304733552687,0.6093097557413003,0.6263736263736264,0.9498590298590299,1.0
s__unknown_143;,1.2271044757623542,0.22044855244382897,0.22077922077922077,0.7645398080180689,1.0
s__unknown_1443;,0.9847460107371214,0.3252975010710213,0.37662337662337664,0.8593804898505061,1.0
s__unknown_1445;,0.20890279627276537,0.8346221332957917,0.8321678321678322,0.9794233187549383,1.0
s__unknown_1448;,1.9791274541513693,0.04843323799548716,0.058941058941058944,0.5658132716956247,1.0
s__unknown_1449;,0.9531507546947059,0.3410442402122076,0.3336663336663337,0.8378156852124535,1.0
s__unknown_144;,-0.20906143658315737,0.8344983681140894,0.8481518481518482,0.9798614354928348,1.0
s__unknown_1450;,0.3854543669182935,0.7000896600121149,0.7212787212787213,0.9605201219932098,1.0
s__unknown_1456;,0.29179679050816026,0.770581422760487,0.7672327672327672,0.9645619004950481,1.0
s__unknown_145;,-1.0420096550979887,0.2979872981842723,0.3126873126873127,0.8205012042221345,1.0
s__unknown_1461;,-0.2072998719545513,0.8358729044400531,0.8401598401598401,0.9794233187549383,1.0
s__unknown_1462;,-0.19258192419271186,0.8473764845425342,0.8751248751248751,0.9860945372167317,1.0
s__unknown_146;,-1.0507239003028683,0.29397011942764845,0.27172827172827174,0.8013696045505191,1.0
s__unknown_1470;,-1.3502538313019798,0.17763828210351343,0.20679320679320679,0.7387810079102956,1.0
s__unknown_1479;,-0.12069894691868108,0.9039853510753582,0.8951048951048951,0.987270896434243,1.0
s__unknown_147;,-0.2794320658763957,0.7800463816573525,0.7812187812187812,0.9707817388843971,1.0
s__unknown_1480;,-0.6865691678158697,0.4927209145900714,0.5274725274725275,0.917806462914468,1.0
s__unknown_1481;,-0.04403807166065385,0.9648943106117935,0.957042957042957,0.9952658708419078,1.0
s__unknown_1488;,0.6270047449286758,0.5309858183372331,0.5404595404595405,0.9221822202954278,1.0
s__unknown_148;,-0.0769287425154467,0.9387156832392962,0.9340659340659341,0.9932841453217629,1.0
s__unknown_1491;,1.2199541763856665,0.2231447491976833,0.23676323676323677,0.7808761287022156,1.0
s__unknown_1493;,-0.9700985643303596,0.33253768530025374,0.34265734265734266,0.8378156852124535,1.0
s__unknown_1495;,1.1042202931991782,0.27010941768356805,0.29270729270729273,0.8013696045505191,1.0
s__unknown_1498;,0.9908301525275373,0.32232060742327895,0.3086913086913087,0.8163438124375624,1.0
s__unknown_149;,-1.3087911233066798,0.19129770931531034,0.16183816183816183,0.6826444583453929,1.0
s__unknown_14;,-2.724200721580448,0.006706005916131334,0.005994005994005994,0.3005883005883006,1.0
s__unknown_1506;,0.2307893092026739,0.8175872414256946,0.8421578421578422,0.9794233187549383,1.0
s__unknown_150;,-0.21006496865817023,0.8337155457128815,0.8591408591408591,0.9833277457960466,1.0
s__unknown_1515;,2.054714353268489,0.04050475493639809,0.029970029970029972,0.495970695970696,1.0
s__unknown_1519;,1.3293326317173482,0.18443659473575147,0.2037962037962038,0.7387810079102956,1.0
s__unknown_151;,-0.8777990921525604,0.3805384293762156,0.33966033966033965,0.8378156852124535,1.0
s__unknown_1524;,-1.6199071820955648,0.10597856931773741,0.0999000999000999,0.6383989841933767,1.0
s__unknown_1525;,-0.20225597884677304,0.8398113870477575,0.8521478521478522,0.9809274694770879,1.0
s__unknown_1526;,-0.4866499212048224,0.6267521009825939,0.6523476523476524,0.9518089668951738,1.0
s__unknown_1528;,0.0468839640376802,0.9626272746687486,0.965034965034965,0.9961590006133436,1.0
s__unknown_152;,-1.3695550970143595,0.17153403427050967,0.17582417582417584,0.7001939237233354,1.0
s__unknown_1538;,0.7035560803245237,0.4820865397177386,0.4885114885114885,0.9085776860502136,1.0
s__unknown_1539;,-0.8940506092658759,0.37179033278034923,0.3886113886113886,0.8593804898505061,1.0
s__unknown_153;,-3.3830952091383093,0.0007817628181079115,0.000999000999000999,0.16908091908091907,0.639
s__unknown_154;,1.1529855748595628,0.24955092778172083,0.24375624375624375,0.7858237001094144,1.0
s__unknown_1550;,1.3285557551935585,0.18469271036689017,0.22377622377622378,0.7700209110788455,1.0
s__unknown_1551;,0.13911806990314982,0.8894213804575027,0.8931068931068931,0.987270896434243,1.0
s__unknown_155;,2.060089994846508,0.03998559119331601,0.054945054945054944,0.5510785510785511,1.0
s__unknown_1560;,1.032092671577262,0.3026034981805366,0.32667332667332666,0.8377190990827353,1.0
s__unknown_1562;,-0.1390420745941412,0.8894813964173002,0.8701298701298701,0.9860945372167317,1.0
s__unknown_1563;,2.703646507847026,0.007127732958974812,0.003996003996003996,0.28476786371523216,1.0
s__unknown_1565;,1.1440577806026928,0.2532302734271642,0.2867132867132867,0.8013696045505191,1.0
s__unknown_156;,0.19857265144964595,0.8426900337927146,0.8231768231768232,0.9775036861651035,1.0
s__unknown_1572;,0.9197855121863,0.35819579174659977,0.3776223776223776,0.8593804898505061,1.0
s__unknown_1574;,-0.3538616879275336,0.7236143830362007,0.7202797202797203,0.9605201219932098,1.0
s__unknown_1576;,0.7990765035600976,0.4246831393113647,0.4085914085914086,0.8651878542674174,1.0
s__unknown_1578;,0.13619047098951487,0.8917338566413737,0.8951048951048951,0.987270896434243,1.0
s__unknown_157;,-0.06546745389493687,0.94783196385161,0.9500499500499501,0.9946550363217029,1.0
s__unknown_1580;,0.5524428430563891,0.5809293764528556,0.6073926073926074,0.9452983797811384,1.0
s__unknown_1582;,-1.3522897240302154,0.1769868516157056,0.16583416583416583,0.6887713513480385,1.0
s__unknown_1583;,-2.2681629338261904,0.023809889096118964,0.02097902097902098,0.4370091447014524,1.0
s__unknown_158;,-1.8678184167334424,0.06246110317004176,0.03696303696303696,0.5106933882444087,1.0
s__unknown_1593;,-1.7737951330133426,0.07679816183666556,0.09490509490509491,0.6365399306575777,1.0
s__unknown_1594;,0.6319615792647556,0.5277447310445493,0.5534465534465535,0.9236789941528701,1.0
s__unknown_159;,1.9223018111997603,0.05522206609268021,0.08691308691308691,0.6161273281692129,1.0
s__unknown_15;,0.34424758141776507,0.7308268374099604,0.7292707292707292,0.9605201219932098,1.0
s__unknown_160;,1.5689209942504847,0.11739511790934269,0.12387612387612387,0.6603475264892588,1.0
s__unknown_1617;,-0.2830594911321166,0.7772661949235606,0.7952047952047953,0.9726353140987288,1.0
s__unknown_1618;,1.0828428024268772,0.27947944281509257,0.2997002997002997,0.8051472337186624,1.0
s__unknown_161;,-0.9007865177437682,0.36820141362696923,0.3936063936063936,0.8599898504051859,1.0
s__unknown_1623;,0.9709691346462096,0.33210446797500737,0.31368631368631367,0.8214352697111318,1.0
s__unknown_1626;,-0.7180550006305576,0.47310972225772197,0.47352647352647353,0.899235406949292,1.0
s__unknown_1628;,0.03235221189445524,0.974206044807526,0.973026973026973,0.9961590006133436,1.0
s__unknown_162;,0.9039649296396363,0.3665154834208101,0.3876123876123876,0.8593804898505061,1.0
s__unknown_1630;,0.7667397522152417,0.44365312939109536,0.4595404595404595,0.899235406949292,1.0
s__unknown_1638;,-0.3755657867471996,0.7074232197101266,0.7262737262737263,0.9605201219932098,1.0
s__unknown_163;,0.46903172630147205,0.6392824786599819,0.6703296703296703,0.9531608288084972,1.0
s__unknown_1643;,-0.9184127257974781,0.3589129503922658,0.36363636363636365,0.851234971924627,1.0
s__unknown_1645;,-1.3346827845900653,0.18267995118083644,0.2007992007992008,0.7387810079102956,1.0
s__unknown_1646;,-1.6373816988429246,0.1022755605528146,0.1038961038961039,0.6397656397656397,1.0
s__unknown_1647;,-0.9338584478522967,0.35089617883644986,0.33966033966033965,0.8378156852124535,1.0
s__unknown_164;,2.2527608522583606,0.02477298876104358,0.012987012987012988,0.4089398973119904,1.0
s__unknown_165;,-0.07549239606281863,0.9398577328267553,0.935064935064935,0.9932841453217629,1.0
s__unknown_1665;,1.7832671172416015,0.07524157208755008,0.07892107892107893,0.6003322520176453,1.0
s__unknown_1667;,0.028563379060408334,0.9772259490329511,0.977022977022977,0.9961590006133436,1.0
s__unknown_166;,-0.03584123246798637,0.9714254342454286,0.973026973026973,0.9961590006133436,1.0
s__unknown_1671;,0.4151572081251882,0.6782319816648541,0.6793206793206793,0.9531608288084972,1.0
s__unknown_167;,1.063754369153004,0.28803148668115935,0.2937062937062937,0.8013696045505191,1.0
s__unknown_1683;,0.7209055599466816,0.47135575547737485,0.5214785214785215,0.9168717880058086,1.0
s__unknown_1688;,0.08539377247986478,0.9319877227168032,0.955044955044955,0.9952658708419078,1.0
s__unknown_1689;,1.5492893998462847,0.12204103911050565,0.13486513486513488,0.672043146726691,1.0
s__unknown_168;,-2.024257975481192,0.043555637008450006,0.04295704295704296,0.5287621469439651,1.0
s__unknown_169;,0.44851038446256547,0.6540087315965712,0.6313686313686314,0.9498590298590299,1.0
s__unknown_16;,-0.36852901313604264,0.7126585113887676,0.6973026973026973,0.9591499409681229,1.0
s__unknown_1704;,1.2545781877488282,0.2103071388374705,0.26073926073926074,0.7987352014501335,1.0
s__unknown_1708;,0.5193105802819058,0.6038089008701955,0.6183816183816184,0.9493069288987657,1.0
s__unknown_1709;,-0.9926895046831701,0.3214144194206396,0.34465534465534464,0.8378156852124535,1.0
s__unknown_170;,-1.1090442308368664,0.2680252714746494,0.2807192807192807,0.8013696045505191,1.0
s__unknown_1713;,-1.4099596487947488,0.15926782702775868,0.0919080919080919,0.6349161043038594,1.0
s__unknown_171;,1.9142701428544755,0.05624293718746947,0.054945054945054944,0.5510785510785511,1.0
s__unknown_1720;,0.688381237838525,0.4915805184534693,0.5184815184815185,0.9168717880058086,1.0
s__unknown_172;,0.380524918770685,0.7037419767509621,0.7032967032967034,0.9605201219932098,1.0
s__unknown_1739;,-1.2292544268781491,0.21964246392472836,0.23576423576423577,0.7808761287022156,1.0
s__unknown_173;,3.3136361597400144,0.0009980796310113278,0.000999000999000999,0.16908091908091907,0.639
s__unknown_1740;,0.5878498785616335,0.5569388027583224,0.5834165834165834,0.939649699413013,1.0
s__unknown_174;,0.7190124509495694,0.47252019553999436,0.4825174825174825,0.9042559650294457,1.0
s__unknown_1750;,0.2620795349860485,0.7933844686728262,0.7912087912087912,0.9710687142875208,1.0
s__unknown_1752;,-1.4027459677468783,0.16140754297998255,0.14385614385614387,0.672043146726691,1.0
s__unknown_1757;,0.41309786189399794,0.6797389344981466,0.6683316683316683,0.9531608288084972,1.0
s__unknown_1758;,0.3906430892017269,0.6962527481683645,0.7302697302697303,0.9605201219932098,1.0
s__unknown_175;,-1.0520376264069495,0.2933676810479011,0.2727272727272727,0.8013696045505191,1.0
s__unknown_1760;,-0.6644582289064794,0.5067499492057232,0.5144855144855145,0.9168717880058086,1.0
s__unknown_1766;,1.3845392976603978,0.16690479146300377,0.16283716283716285,0.6847252126755232,1.0
s__unknown_1768;,-0.6092362296287823,0.542686653001949,0.5564435564435565,0.9236789941528701,1.0
s__unknown_176;,1.4792233521573013,0.13980607781278115,0.13686313686313686,0.672043146726691,1.0
s__unknown_1775;,0.15661845370794486,0.8756183869460608,0.8781218781218781,0.9867029236323843,1.0
s__unknown_1776;,0.20936458210043637,0.8342618768685147,0.8391608391608392,0.9794233187549383,1.0
s__unknown_177;,1.7127951716921626,0.08746444762246769,0.07892107892107893,0.6003322520176453,1.0
s__unknown_1780;,-0.09531615566576729,0.9241077039194884,0.8921078921078921,0.987270896434243,1.0
s__unknown_1785;,0.5485008489442065,0.583630082229188,0.5954045954045954,0.9430870753376553,1.0
s__unknown_1786;,0.6296936032572604,0.5292264183049109,0.5414585414585414,0.9221822202954278,1.0
s__unknown_178;,-3.0891101898342033,0.002136556585294016,0.001998001998001998,0.16908091908091907,0.949
s__unknown_1791;,0.5438474418615473,0.5868257185218687,0.6073926073926074,0.9452983797811384,1.0
s__unknown_1795;,2.094279297430421,0.03681453738002292,0.03296703296703297,0.495970695970696,1.0
s__unknown_1796;,-1.6140038566612804,0.107253379184412,0.10589410589410589,0.6400920508063365,1.0
s__unknown_179;,-0.27495145423288125,0.7834843773516871,0.7622377622377622,0.9627518004383676,1.0
s__unknown_17;,0.7691013299459409,0.4422515038289305,0.45554445554445555,0.8991358495731673,1.0
s__unknown_1801;,-1.0762074978112461,0.2824323505102352,0.26973026973026976,0.8013696045505191,1.0
s__unknown_180;,1.9272641812039903,0.054599100748218735,0.06893106893106893,0.5797060082774369,1.0
s__unknown_181;,-1.3548824379315625,0.17615984097220028,0.17782217782217782,0.7016614509409899,1.0
s__unknown_1823;,-0.35509095437731586,0.7226939510914723,0.7342657342657343,0.9605201219932098,1.0
s__unknown_1824;,-0.026313542192166205,0.9790193482245237,0.98001998001998,0.9961590006133436,1.0
s__unknown_1825;,1.9120162331046575,0.05653223917719388,0.06593406593406594,0.5686288234058935,1.0
s__unknown_1826;,0.24518646430387897,0.8064279489436056,0.8121878121878122,0.9757784362930769,1.0
s__unknown_1828;,0.7246170128691894,0.46907747854488047,0.4865134865134865,0.9073543536353454,1.0
s__unknown_182;,-0.3525374383432848,0.7246063839913783,0.7412587412587412,0.9605201219932098,1.0
s__unknown_1838;,-1.539492688354875,0.12441281214544637,0.10989010989010989,0.6469182990922121,1.0
s__unknown_183;,-0.19406951078942927,0.8462122568684602,0.8511488511488512,0.9809274694770879,1.0
s__unknown_1840;,1.6240884022594086,0.10508296119183282,0.13386613386613386,0.672043146726691,1.0
s__unknown_1843;,-0.018855957588632666,0.9849646794805113,0.987012987012987,0.9961590006133436,1.0
s__unknown_184;,0.34264194097952094,0.7320337315189991,0.7272727272727273,0.9605201219932098,1.0
s__unknown_1855;,1.145607716330319,0.25258880484187024,0.2647352647352647,0.8013696045505191,1.0
s__unknown_1857;,-0.8401420379841322,0.401291336563831,0.42157842157842157,0.8695590124161553,1.0
s__unknown_185;,2.3023987686263925,0.021785112007895364,0.01898101898101898,0.43633785569269445,1.0
s__unknown_1860;,-0.08580973176192278,0.9316572421895042,0.9180819180819181,0.9873573606695132,1.0
s__unknown_1864;,0.05487052058055632,0.956266867312698,0.9600399600399601,0.9961590006133436,1.0
s__unknown_1866;,0.7962610645444754,0.4263156406987152,0.4325674325674326,0.882950134813026,1.0
s__unknown_186;,-0.280272161348929,0.7794022501959058,0.7882117882117882,0.9710687142875208,1.0
s__unknown_1870;,0.5228542000146955,0.6013425312992485,0.5854145854145855,0.939649699413013,1.0
s__unknown_1872;,-0.5320162901509222,0.5949869420524262,0.6283716283716284,0.9498590298590299,1.0
s__unknown_1875;,-0.825138565739486,0.4097462266483881,0.43456543456543456,0.882950134813026,1.0
s__unknown_1876;,-0.4633189453934725,0.6433680216589042,0.6413586413586414,0.9500737357880216,1.0
s__unknown_1879;,0.7161118714053968,0.47430740425345796,0.46153846153846156,0.899235406949292,1.0
s__unknown_187;,1.1647102105513938,0.2447761158736362,0.28471528471528473,0.8013696045505191,1.0
s__unknown_1889;,0.38589204803458904,0.6997657088726805,0.7282717282717283,0.9605201219932098,1.0
s__unknown_188;,1.1388825656100168,0.255380372427247,0.25874125874125875,0.7987352014501335,1.0
s__unknown_189;,-0.32544921441264724,0.7449979544889624,0.7382617382617382,0.9605201219932098,1.0
s__unknown_18;,0.12561145251857475,0.9000976624661308,0.9150849150849151,0.987270896434243,1.0
s__unknown_1905;,-1.2741540228652708,0.20329068821783525,0.24175824175824176,0.7844708990293716,1.0
s__unknown_1909;,-0.41533527848187907,0.6781017369460394,0.6943056943056943,0.9591499409681229,1.0
s__unknown_190;,0.23747801441327293,0.812398036694945,0.8081918081918081,0.9757784362930769,1.0
s__unknown_1911;,0.17539043112409178,0.8608546576246756,0.8951048951048951,0.987270896434243,1.0
s__unknown_1912;,-2.2406499274880454,0.025553898811448438,0.03196803196803197,0.495970695970696,1.0
s__unknown_191;,2.9251769403322934,0.0036231177287697164,0.005994005994005994,0.3005883005883006,0.976
s__unknown_1921;,-0.7718517175835942,0.4406223240643382,0.46153846153846156,0.899235406949292,1.0
s__unknown_1927;,-0.7126274276770403,0.47645928256423054,0.45354645354645357,0.8964991213166397,1.0
s__unknown_1928;,-2.3473754132825286,0.019354621895477635,0.016983016983016984,0.43633785569269445,1.0
s__unknown_192;,1.2858599054513111,0.19917758706563946,0.17282717282717283,0.6985313194268418,1.0
s__unknown_1936;,0.6573491929666815,0.5113048697001223,0.5174825174825175,0.9168717880058086,1.0
s__unknown_193;,-0.09435267470591006,0.9248725527453932,0.926073926073926,0.9888833563912428,1.0
s__unknown_1940;,-0.3385795282362337,0.7350902464214624,0.7142857142857143,0.9605201219932098,1.0
s__unknown_1944;,2.031830957186326,0.04277939277590893,0.03896103896103896,0.5121674442062791,1.0
s__unknown_194;,0.11678903682748466,0.9070812557437222,0.9080919080919081,0.987270896434243,1.0
s__unknown_1950;,1.185930790409829,0.2362984927059821,0.25874125874125875,0.7987352014501335,1.0
s__unknown_1955;,-0.42950633585438813,0.6677679321631903,0.6733266733266733,0.9531608288084972,1.0
s__unknown_195;,-2.072699412947589,0.03878999666505519,0.03596403596403597,0.5106933882444087,1.0
s__unknown_196;,-0.8604600831527983,0.39001056218110886,0.39760239760239763,0.8599898504051859,1.0
s__unknown_1971;,0.9854969413116472,0.32492911239743616,0.3876123876123876,0.8593804898505061,1.0
s__unknown_1978;,-0.6586464733410763,0.5104720753904781,0.5524475524475524,0.9236789941528701,1.0
s__unknown_197;,3.77155716030184,0.00018472322134773775,0.000999000999000999,0.16908091908091907,0.639
s__unknown_1981;,0.7076556126639226,0.47953898293530683,0.5334665334665335,0.917806462914468,1.0
s__unknown_1985;,0.20633713871401685,0.8366243312174055,0.9150849150849151,0.987270896434243,1.0
s__unknown_1986;,-1.5025137072688475,0.13369173631584966,0.13386613386613386,0.672043146726691,1.0
s__unknown_1988;,-1.6528719737227362,0.09908008972127895,0.1108891108891109,0.647171793723518,1.0
s__unknown_1989;,0.10959239249571177,0.9127832990971483,0.9100899100899101,0.987270896434243,1.0
s__unknown_198;,0.04666279419756553,0.9628034477856662,0.975024975024975,0.9961590006133436,1.0
s__unknown_199;,3.491606159857666,0.0005293255728941826,0.001998001998001998,0.16908091908091907,0.639
s__unknown_19;,0.49481070515658326,0.6209841398935653,0.6263736263736264,0.9498590298590299,1.0
s__unknown_2001;,0.5426531432079011,0.5876471896428392,0.6103896103896104,0.9466982044301632,1.0
s__unknown_2008;,1.3372313032218934,0.18184757232874743,0.20279720279720279,0.7387810079102956,1.0
s__unknown_2009;,2.45453100991346,0.014498509200610327,0.014985014985014986,0.43169596361085727,1.0
s__unknown_200;,0.18054461023987176,0.8568093108649221,0.8611388611388612,0.9839510700270194,1.0
s__unknown_2016;,1.6292012358613572,0.10399600750222293,0.12987012987012986,0.6686089575823415,1.0
s__unknown_201;,-0.18425059278899386,0.853902930796772,0.8511488511488512,0.9809274694770879,1.0
s__unknown_2025;,-0.6674418264623633,0.5048446862390035,0.5334665334665335,0.917806462914468,1.0
s__unknown_202;,-0.3258304108049788,0.7447097094369365,0.7572427572427572,0.9627292894898529,1.0
s__unknown_2030;,0.846706382687463,0.3976254328230877,0.3626373626373626,0.851234971924627,1.0
s__unknown_203;,1.2435313060466735,0.21434340222327355,0.22977022977022976,0.7739027142012216,1.0
s__unknown_2041;,0.20303117127345435,0.8392058199727953,0.8661338661338661,0.9860945372167317,1.0
s__unknown_2043;,-0.4611845355714288,0.6448972518804914,0.6723276723276723,0.9531608288084972,1.0
s__unknown_2044;,0.8012676025194445,0.4234151950168459,0.43756243756243757,0.882950134813026,1.0
s__unknown_2045;,-1.0709419445646107,0.284790731708099,0.2977022977022977,0.8013696045505191,1.0
s__unknown_2048;,0.19422448325318908,0.846090990329434,0.8681318681318682,0.9860945372167317,1.0
s__unknown_204;,-1.3931055114916289,0.16430100431088526,0.12687312687312688,0.6632672346958062,1.0
s__unknown_2050;,0.08509319093615718,0.932226542713893,0.9460539460539461,0.9946550363217029,1.0
s__unknown_2051;,1.1348570369269237,0.2570616032126001,0.3046953046953047,0.8137227663854883,1.0
s__unknown_205;,2.1660937072281006,0.030847806522445627,0.03196803196803197,0.495970695970696,1.0
s__unknown_2066;,1.0952688069874552,0.2740063258886078,0.2757242757242757,0.8013696045505191,1.0
s__unknown_2067;,1.1328317436056685,0.25791035958971253,0.2957042957042957,0.8013696045505191,1.0
s__unknown_206;,-0.06849702304110396,0.9454215362123923,0.9410589410589411,0.9939109252681795,1.0
s__unknown_2072;,-0.24724479495528578,0.8048356976095667,0.7652347652347652,0.9638398810491833,1.0
s__unknown_207;,-1.4860233568077172,0.13799898355791698,0.14585414585414586,0.672043146726691,1.0
s__unknown_208;,1.4787557439390342,0.13993101256645749,0.15184815184815184,0.672043146726691,1.0
s__unknown_2090;,1.271895912383943,0.20409121154183138,0.1928071928071928,0.7333172445531996,1.0
s__unknown_2099;,-0.031061216684752428,0.9752349981644848,0.9760239760239761,0.9961590006133436,1.0
s__unknown_209;,0.8793229886505504,0.3797127735732393,0.4065934065934066,0.8651878542674174,1.0
s__unknown_20;,-1.3938931878568614,0.1640631321964267,0.16783216783216784,0.6905406905406906,1.0
s__unknown_2107;,-0.13382573641563764,0.8936024085775338,0.9040959040959041,0.987270896434243,1.0
s__unknown_2109;,-1.3035142860746454,0.1930902849381493,0.19880119880119881,0.7387810079102956,1.0
s__unknown_210;,1.020763809746946,0.30793501150090774,0.2937062937062937,0.8013696045505191,1.0
s__unknown_211;,0.13604018622100744,0.8918525899320626,0.8561438561438561,0.9818709209572153,1.0
s__unknown_2120;,1.2940359462422586,0.19634118270907508,0.23676323676323677,0.7808761287022156,1.0
s__unknown_2126;,0.593762352747708,0.5529804091343152,0.5564435564435565,0.9236789941528701,1.0
s__unknown_212;,2.023682932575224,0.0436150645555212,0.04695304695304695,0.5387663184273354,1.0
s__unknown_2130;,-1.2754551353026562,0.2028304735845131,0.2057942057942058,0.7387810079102956,1.0
s__unknown_213;,-0.8049784730306258,0.42127286836180466,0.4325674325674326,0.882950134813026,1.0
s__unknown_214;,-0.3108178613276132,0.7560883129105431,0.7772227772227772,0.9707817388843971,1.0
s__unknown_2150;,0.018995048303700073,0.9848537849629855,0.974025974025974,0.9961590006133436,1.0
s__unknown_2155;,-0.9985335702182954,0.318577091899844,0.33266733266733267,0.8378156852124535,1.0
s__unknown_215;,1.500176995009585,0.13429565565154034,0.14185814185814186,0.672043146726691,1.0
s__unknown_216;,-0.8842622020472608,0.37704428499375486,0.3866133866133866,0.8593804898505061,1.0
s__unknown_2174;,-0.9512378212757148,0.3420130983418155,0.3436563436563437,0.8378156852124535,1.0
s__unknown_2178;,0.07635264216781251,0.9391737297874154,0.9410589410589411,0.9939109252681795,1.0
s__unknown_217;,-3.475479139764793,0.0005612686053312548,0.000999000999000999,0.16908091908091907,0.639
s__unknown_2180;,0.23309418197375145,0.8157981657838959,0.8351648351648352,0.9794233187549383,1.0
s__unknown_2181;,-0.849390247146172,0.396132463429974,0.3946053946053946,0.8599898504051859,1.0
s__unknown_218;,-1.4586150117262748,0.1453944081003089,0.12287712287712288,0.6603475264892588,1.0
s__unknown_2192;,-0.42933806167147115,0.6678902756762606,0.6763236763236763,0.9531608288084972,1.0
s__unknown_219;,-1.3320960668611035,0.18352770136972574,0.19080919080919082,0.7298182043944755,1.0
s__unknown_21;,1.9980769697750875,0.04633183750457635,0.06393606393606394,0.5658132716956247,1.0
s__unknown_220;,-2.880234297662362,0.004170577690700253,0.005994005994005994,0.3005883005883006,0.995
s__unknown_2216;,0.0639484233894067,0.9490407376411316,0.954045954045954,0.9952658708419078,1.0
s__unknown_221;,1.400221078476372,0.1621615978901533,0.1798201798201798,0.7016614509409899,1.0
s__unknown_2220;,-0.4098608730704165,0.6821102375598511,0.6653346653346653,0.9531608288084972,1.0
s__unknown_2227;,-2.4464718445081823,0.014822088364691444,0.008991008991008992,0.392704070123425,1.0
s__unknown_222;,1.741980717571587,0.08222025552582407,0.0939060939060939,0.6365399306575777,1.0
s__unknown_2236;,-0.6340950676137687,0.5263528453773343,0.5234765234765235,0.9168717880058086,1.0
s__unknown_2237;,1.174234682840845,0.240944955665297,0.2947052947052947,0.8013696045505191,1.0
s__unknown_2239;,1.1256101762785977,0.26095262712014045,0.23876123876123875,0.7808761287022156,1.0
s__unknown_223;,-0.9272679727200727,0.35430279207120496,0.36163836163836166,0.851234971924627,1.0
s__unknown_2240;,0.13686322156510516,0.8912023763190539,0.9070929070929071,0.987270896434243,1.0
s__unknown_2245;,0.7866939354398272,0.4318904087144798,0.4565434565434565,0.899235406949292,1.0
s__unknown_2247;,0.6581618761360679,0.5107830812097647,0.5234765234765235,0.9168717880058086,1.0
s__unknown_224;,-1.785214111060422,0.07492483474811963,0.08191808191808192,0.6068634068634068,1.0
s__unknown_2257;,-0.3876176823306507,0.6984890095135958,0.6983016983016983,0.9591499409681229,1.0
s__unknown_225;,-2.1463442701776128,0.03239928979346774,0.022977022977022976,0.44444127301270153,1.0
s__unknown_2261;,-1.270094532069902,0.20473146788501168,0.1958041958041958,0.7344013327392829,1.0
s__unknown_2262;,0.3689014392083058,0.7123810866333122,0.7542457542457542,0.9619956713089357,1.0
s__unknown_226;,-1.7102797932319151,0.0879288209538048,0.09090909090909091,0.6344892221180881,1.0
s__unknown_2271;,0.17143935649448966,0.8639582153050787,0.8571428571428571,0.9818709209572153,1.0
s__unknown_227;,-1.2793756293472822,0.20144836643967348,0.22577422577422576,0.7700209110788455,1.0
s__unknown_2280;,-0.6333265028322372,0.5268540393354102,0.5394605394605395,0.9221822202954278,1.0
s__unknown_2282;,-0.47316557593066044,0.6363329454679829,0.6273726273726273,0.9498590298590299,1.0
s__unknown_2286;,0.1040994358286036,0.917138526952934,0.9230769230769231,0.9888833563912428,1.0
s__unknown_228;,-2.4745599328721446,0.013721258687385125,0.022977022977022976,0.44444127301270153,1.0
