"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"21",-0.0391314249469662,0.00369460638394588,0,0,0,0,0,0,0,-0.00486750989541679,-0.000490139659798416,0,0,0,0,0,0,0.000519558519217765,0,0,0.498533371296639,-0.00534347773904898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,0,-0.000263861876455155,0,0,0,0,0,0,0,0,-0.00534347773904898,0.281640649690176,0,0,0,0,0,0,0.0115883967080709,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300231403276307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704250831357464,0,0,0,0,0,0,0,0,0,0,-0.0350784862774466,0,0,0,-0.0912233771560789,0
"25",0,0,0,0,0,0,0.0156122986402441,0,0,0,0,0,-0.149431298449972,0,0,-0.0679693703937741,0,0,0,0,0,0,0,0,0.383713097566827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,0.00595946321308476,-0.0109484327039947,0,0,-0.0318774473283532,0,0,0,0,0,0,0,0,0.424548500705476,0.0210289663796998,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,-0.0169658747108333,-0.000114575642082381,0,0,0,0,0.0123015180869075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210289663796998,0.463043941882572,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502085779813578,0,0,0,0,0,0,0,0,0,0,0,0,0.473096590140592,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,-0.0225129874474607,0,0,0,0,0,0,0,0,0.0115883967080709,0,0,0,0,0,0,0.319350192008466,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,-0.00780046553605356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625631807943599,0,0,-0.00982137925607077,0,0,0,0,0,0,0
